Order,Level,Code,Parent,Description,Unit,Description of unit,Production type,Description of production type,References to HS/CN
1722740,2,266012,2660,Electro-diagnostic apparatus used in medical science,,,,,
1722741,3,26601230,266012,Electro-cardiographs,p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9018 11
1722742,3,26601280,266012,"Electro-diagnostic, apparatus (excluding electro-cardiographs), n.e.c.",p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9018[.12 + .13 + .14 + .19(.10 + .90)]
1722743,2,266013,2660,"Ultra-violet or infra-red ray apparatus, used in medical, surgical, dental or veterinary sciences",,,,,
1722744,3,26601300,266013,"Ultraviolet or infrared apparatus used in medical, surgical, dental or veterinary sciences",p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9018 20
1722745,2,266014,2660,Pacemakers; hearing aids,,,,,
1722746,3,26601433,266014,Appliances for overcoming deafness (excluding parts and accessories),p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9021 40
1722747,3,26601439,266014,"Parts and accessories of hearing aids (excluding for headphones, amplifiers and the like)",,,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9021 90 10
1722748,3,26601450,266014,Pacemakers for stimulating heart muscles (excluding parts and accessories),p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9021 50
1722749,1,2670,,Manufacture of optical instruments and photographic equipment,,,,,
1722750,2,267011,2670,"Objective lenses for cameras, projectors or photographic enlargers or reducers",,,,,
1722751,3,26701100,267011,"Mounted objective lenses, of any material, for cameras, projectors or photographic enlargers or reducers",p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9002 11
1722752,2,267012,2670,"Cameras for preparing printing plates or cylinders; cameras for recording documents on microfilm, microfiche and the like",,,,,
1722753,3,26701250,267012,"Cameras of a kind used for preparing printing plates or cylinders; cameras specially designed for underwater use, for aerial survey or for medical or surgical examination of internal organs; comparison cameras for forensic or criminological laboratories",p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9006[.10 + .30]
1722754,2,267013,2670,Digital cameras,,,,,
1722755,3,26701300,267013,Digital cameras,p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",8525 80 30
1722756,2,267014,2670,Instant print cameras and other cameras,,,,,
1722757,3,26701400,267014,"Instant print cameras and other cameras (excluding digital cameras, cameras of a kind used for preparing printing plates or cylinders as well as cameras specially designed for underwater use, for aerial survey or for medical or surgical examination of internal organs; comparison cameras for forensic or criminological laboratories)",p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9006[.40 + .51 + .52 + .53(.10 + .80) + .59]
1722758,2,267015,2670,Cinematographic cameras,,,,,
1722759,3,26701500,267015,Cinematographic cameras for film,p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9007 10
1722760,2,267016,2670,Cinematographic projectors,,,,,
1722761,3,26701650,267016,Cinematographic projectors,p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9007 20
1722762,2,267019,2670,Other photographic equipment; parts and accessories of photographic equipment,,,,,
1722763,3,26701910,267019,"Flashlights (including  photographic flashbulbs, flashcubes and the like); photographic enlargers; apparatus for photographic laboratories; negastoscopes, projection screens",p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9006[.61 + .69] + 9008 50 + 9010[.10 + .50 + .60]
1722764,3,26701990,267019,Parts and accessories of photographic equipment,,,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9006[.91 + .99] + 9007[.91 + .92] + 9008 90 + 9010 90
1722765,2,267021,2670,"Sheets and plates of polarising material; lenses, prisms, mirrors and other optical elements (except of glass not optically worked), whether or not mounted, other than for cameras, projectors or photographic enlargers or reducers",,,,,
1722766,3,26702153,267021,"Prisms, mirrors and other optical elements, n.e.c.",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9001 90
1722767,3,26702155,267021,"Mounted lenses, prisms, mirrors, etc., of any material, n.e.c.",p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9002 90
1722768,3,26702170,267021,"Mounted objective lenses of any material (excluding for cameras, projectors or photographic enlargers or reducers)",p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9002 19
1722769,3,26702180,267021,Unmounted sheets and plates of polarising material; mounted filters of any material,kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9001 20 + 9002 20
1722770,2,267022,2670,"Binoculars, monoculars and other optical telescopes; other astronomical instruments; optical microscopes",,,,,
1722771,3,26702230,267022,Binoculars (including night vision binoculars),p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9005 10
1722772,3,26702250,267022,Instruments (excluding binoculars) such as optical telescopes,p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9005 80
1722773,3,26702270,267022,"Compound optical microscopes, including those for photomicrography, cinephotomicrography or microprojection",p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9011[.10(.10 + .90) + .20(.10 + .90) + .80]
1722774,2,267023,2670,"Liquid crystal devices; lasers, except laser diodes; other optical appliances and instruments n.e.c.",,,,,
1722775,3,26702310,267023,Telescopic sights for fitting to arms; periscopes; telescopes...,p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9013 10
1722776,3,26702330,267023,"Lasers (excluding laser diodes, machines and appliances incorporating lasers)",p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9013 20
1722777,3,26702390,267023,"Other optical appliances and instruments, n.e.c. in HS 90",,,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9013[.80(.20 + .30 + .90)]
1722778,2,267024,2670,Optical measuring and checking devices and instruments,,,,,
1722779,3,26702420,267024,Rangefinders,p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9015[.10(.10 + .90)]
1722780,3,26702450,267024,"Other instruments and apparatus using optical radiation (UV, visible, IR)",p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9027 50
1722781,3,26702490,267024,"Exposure meters, stroboscopes, optical instruments, appliances and machines for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, profile projectors and other optical instruments, appliances and machines for measuring or checking",p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9027 80 05 + 9029 20 90 + 9031[.41 + .49(.10 + .90)]
1722782,2,267025,2670,"Parts and accessories of binoculars, monoculars and other optical telescopes, of other astronomical instruments, and of optical microscopes",,,,,
1722783,3,26702510,267025,"Parts and accessories (including mountings) of binoculars, monoculars, other optical telescopes, other  astronomical instruments (excluding for instruments for radio-astronomy)",,,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9005 90
1722784,3,26702530,267025,Parts and accessories of optical microscopes of HS 9011,,,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9011[.90(.10 + .90)]
1722785,2,267026,2670,"Parts and accessories of liquid crystal devices, lasers (except laser diodes), other optical appliances and instruments n.e.c.",,,,,
1722786,3,26702610,267026,Parts and accessories of optical appliances and instruments of HS 9013,,,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9013[.90(.10 + .90)] + 9027 90 50b
1722787,3,26702630,267026,Parts and accessories of appliances and instruments of CN 9031 41 00 and for optical instruments and appliances of CN 9031 49 90,,,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",9031 90 20
1722788,1,2680,,Manufacture of magnetic and optical media,,,,,
1722789,2,268011,2680,"Magnetic media, not recorded, except cards with a magnetic stripe",,,,,
1722790,3,26801100,268011,"Magnetic tapes and magnetic discs, unrecorded, for the recording of sound or of other phenomena",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",8523 29 15
1722791,2,268012,2680,"Optical media, not recorded",,,,,
1722792,3,26801200,268012,"Optical media for the recording of sound or of other phenomena (excluding goods of HS 37), unrecorded",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",8523[.41(.10 + .30 + .90)]
1722793,2,268013,2680,"Other recording media, including matrices and masters for the production of disks",,,,,
1722794,3,26801300,268013,"Other recording media, including matrices and masters for the production of disks",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",8523[.59(.10) + .80(.10)]
1722795,2,268014,2680,Cards with a magnetic stripe,,,,,
1722796,3,26801400,268014,Cards incorporating a magnetic stripe,kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",8523 21
1722797,1,2711,,"Manufacture of electric motors, generators and transformers",,,,,
1722798,2,271110,2711,"Motors of an output ≤ 37,5 W; other DC motors; DC generators",,,,,
1722799,3,27111010,271110,"Electric motors of an output ≤ 37,5 W (including synchronous motors ≤ 18 W, universal AC/DC motors, AC and DC motors)",p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",8501[.10(.10 + .91 + .93 + .99)]
1722800,3,27111030,271110,"DC motors and generators of an output > 37,5 W but ≤ 750 W (excluding starter motors for internal combustion engines)",p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",8501 31
1722801,3,27111050,271110,DC motors and DC generators of an output > 750 W but <= 75 kW (excluding starter motors for internal combustion engines),p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",8501 32
1722802,3,27111070,271110,DC motors and generators of an output > 75 kW but ≤ 375 kW (excluding starter motors for internal combustion engines),p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",8501 33
1722803,3,27111090,271110,DC motors and generators of an output > 375 kW (excluding starter motors for internal combustion engines),p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",8501 34
1722804,2,271121,2711,"Universal AC/DC motors of an output > 37,5 W",,,,,
1722805,3,27112100,271121,"Universal AC/DC motors of an output > 37,5 W",p/st,DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",8501 20
1722806,2,271122,2711,"AC motors, single-phase",,,,,
