ID,PRCCODE,Description,EXPQNT,EXPVAL,IMPQNT,IMPVAL,PRODQNT,PRODVAL,QNTUNIT,Region,TimePeriod,Dataset
146,10203350,"Other aquatic invertebrates (striped venus, jellyfish, etc.), frozen, dried, salted or in brine; flours, meals and pellets of aquatic invertebrates other than crustaceans, fit  for human consumption, frozen, dried, salted or in brine",:,:,:,:,0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
147,10203400,"Crustaceans, molluscs and other aquatic invertebrates and seaweed, otherwise prepared or preserved",:,:,:,:,"24,587,074","191,768,853",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
148,10204100,"Flours, meals and pellets of fish or of crustaceans, molluscs or other aquatic invertebrates, unfit for human consumption","31,176,000","46,181,200","77,451,900","101,002,100",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
149,10204200,"Other inedible products of fish, crustaceans, molluscs or other aquatic invertebrates or seaweed (including fish waste; excluding whalebone and whalebone hair, coral or similar materials, shells an cuttle-bone, unworked or simply prepared/natural sponges)","7,544,800","3,873,550","7,602,300","13,789,700","15,107,904","3,599,986",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
150,10204250,"Fish heads, tails and maws, other edible fish offal: dried, salted or in brine, smoked",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
151,10311110,"Frozen potatoes, uncooked or cooked by steaming or boiling in water","19,727,300","11,891,500","37,767,800","48,958,510",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
152,10311130,"Frozen potatoes, prepared or preserved (including potatoes cooked or partly cooked in oil and then frozen; excluding by vinegar or acetic acid)","51,101,300","54,345,170","612,456,700","497,938,850","434,015,676","531,647,028",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
153,10311200,Dried potatoes whether or not cut or sliced but not further prepared,"20,800","148,140","4,494,400","4,053,550",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
154,10311300,"Dried potatoes in the form of flour, meal, flakes, granules and pellets","2,951,900","3,180,250","47,960,400","43,407,520",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
155,10311430,"Potatoes prepared or preserved in the form of flour, meal or flakes (excluding frozen, crisps, by vinegar or acetic acid)","1,931,000","7,045,560","1,909,700","4,932,990",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
156,10311460,"Potatoes prepared or preserved, including crisps (excluding frozen, dried, by vinegar or acetic acid, in the form of flour, meal or flakes)","52,571,400","169,380,460","40,651,400","65,033,500","201,446,248","656,494,462",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
157,10321100,Tomato juice,:,"818,910",:,"13,749,910","10,985,990","8,004,152",l,UnitedKingdom,YearOf2017,PRODCOM 2017
158,10321210,Frozen unconcentrated orange juice,"187,700","323,100","15,234,600","12,972,500",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
159,10321220,Unconcentrated orange juice (excluding frozen),:,"24,816,650",:,"295,453,690","367,845,919","328,704,073",l,UnitedKingdom,YearOf2017,PRODCOM 2017
160,10321230,Orange juice n.e.c.,:,"11,663,610",:,"58,141,460",:,:,l,UnitedKingdom,YearOf2017,PRODCOM 2017
161,10321300,Grapefruit juice,:,"415,640",:,"18,783,850","5,296,699","4,464,622",l,UnitedKingdom,YearOf2017,PRODCOM 2017
162,10321400,Pineapple juice,:,"2,730,430",:,"25,463,600",:,:,l,UnitedKingdom,YearOf2017,PRODCOM 2017
163,10321500,Grape juice (including grape must),:,"4,316,520",:,"20,655,010",:,:,l,UnitedKingdom,YearOf2017,PRODCOM 2017
164,10321600,Apple juice,:,"4,449,220",:,"118,930,500","172,579,988","96,971,494",l,UnitedKingdom,YearOf2017,PRODCOM 2017
165,10321700,Mixtures of fruit and vegetable juices,:,"64,036,070",:,"215,679,460","288,562,494","243,407,440",l,UnitedKingdom,YearOf2017,PRODCOM 2017
166,10321910,Unconcentrated juice of any single citrus fruit (excluding orange and grapefruit),:,"2,003,240",:,"35,227,510",:,:,l,UnitedKingdom,YearOf2017,PRODCOM 2017
167,10321920,"Unconcentrated juice of any single fruit or vegetable, not fermented and not containing added spirit (excluding orange, grapefruit, pineapple, tomato, grape and apple juices)",:,"12,475,080",:,"80,361,390",:,:,l,UnitedKingdom,YearOf2017,PRODCOM 2017
168,10321930,Other fruit and vegetable juices n.e.c.,:,"2,393,510",:,"14,008,270",:,:,l,UnitedKingdom,YearOf2017,PRODCOM 2017
169,10391100,"Frozen vegetables and mixtures of vegetables, uncooked or cooked by steaming or boiling in water (excluding potatoes)","55,228,400","53,470,740","365,333,200","322,392,430","256,490,165","294,930,818",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
170,10391200,"Vegetables provisionally preserved by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption","576,200","966,710","20,391,900","17,981,510",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
171,10391330,"Dried onions, whole, cut, sliced, broken or in powder, but not further prepared","394,800","1,222,620","12,304,300","25,256,720",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
172,10391350,"Dried mushrooms and truffles, whole, cut, sliced, broken or in powder, but not further prepared","19,200","201,860","1,580,100","8,959,130",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
173,10391390,"Dried vegetables (excluding potatoes, onions, mushrooms and truffles) and mixtures of vegetables, whole, cut, sliced, broken or in powder, but not further prepared","907,900","5,110,570","13,151,500","45,174,550","334,682","2,236,874",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
174,10391500,"Beans, preserved otherwise than by vinegar or acetic acid, except prepared vegetable dishes",:,:,:,:,:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
175,10391600,"Peas, preserved otherwise than by vinegar or acetic acid, except prepared vegetable dishes",:,:,:,:,:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
176,10391710,"Preserved tomatoes, whole or in pieces (excluding prepared vegetable dishes and tomatoes preserved by vinegar or acetic acid)",:,:,:,:,:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
177,10391721,Unconcentrated tomato puree and paste,"1,216,200","979,590","36,277,400","27,561,890",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
178,10391725,Concentrated tomato puree and paste,"477,600","904,100","123,412,300","103,975,540",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
179,10391730,"Prepared or preserved mushrooms and truffles (excluding prepared vegetable dishes and mushrooms and truffles dried, frozen or preserved by vinegar or acetic acid)",:,:,:,:,"1,179,621","4,328,881",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
180,10391740,"Frozen vegetables and mixtures of vegetables (excluding prepared vegetable dishes, frozen vegetables and mixtures of vegetables uncooked or cooked by steaming or boiling in water, or preserved by vinegar or acetic acid)",:,:,:,:,"27,043,144","34,393,786",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
181,10391750,"Preserved sauerkraut (excluding prepared vegetable dishes and sauerkraut dried, frozen or preserved by vinegar or acetic acid)",:,:,:,:,0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
182,10391760,"Preserved asparagus (excluding prepared vegetable dishes and asparagus dried, frozen or preserved by vinegar or acetic acid)",:,:,:,:,:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
183,10391770,"Prepared or preserved olives (excluding prepared vegetable dishes and olives dried, frozen or preserved by vinegar or acetic acid)",:,:,:,:,"11,607,442","52,983,449",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
184,10391780,"Prepared or preserved sweetcorn (excluding prepared vegetable dishes and sweetcorn dried, frozen or preserved by vinegar or acetic acid)",:,:,:,:,"20,296",:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
185,10391790,"Vegetables and mixtures of vegetables, n.e.c. (excluding prepared vegetable dishes and frozen vegetables and mixtures of vegetables)",:,:,:,:,"630,956,557","1,460,308,896",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
186,10391800,"Vegetables (excluding potatoes), fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid","7,332,700","17,826,600","109,766,400","148,636,290","81,001,461","141,353,075",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
187,10392100,Frozen fruit and nuts uncooked or cooked by steaming or boiling in water,"4,980,000","11,413,440","80,902,100","159,026,530",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
188,10392230,"Citrus fruit jams, marmalades, jellies, purees or pastes, being cooked preparations (excluding homogenised preparations)","5,113,100","11,023,370","5,309,500","10,200,420","26,884,557","62,245,771",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
189,10392290,"Jams, marmalades, fruit jellies, fruit or nut purees and pastes, being cooked preparations (excluding of citrus fruit, homogenised preparations)","9,618,800","30,998,890","61,822,000","128,170,440","95,390,012","224,396,865",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
190,10392330,"Prepared or preserved groundnuts (including peanut butter; excluding by vinegar or acetic acid, frozen, purees and pastes)","11,000,400","34,868,100","23,167,600","62,294,860","57,998,513","197,374,154",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
191,10392390,"Prepared or preserved nuts (other than groundnuts); and other seeds and mixtures (excluding by vinegar or acetic acid, frozen, purees and pastes, preserved by sugar)","2,888,500","19,181,190","34,549,000","133,629,860","13,725,107","110,920,871",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
192,10392410,"Peel of citrus fruit or melons, fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","179,500","638,530","671,200","2,255,620",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
193,10392430,"Other fruit and nuts provisionally preserved by sulphur dioxide gas, in brine, sulphur water or in other preservative solutions, but unsuitable for immediate consumption","1,184,600","1,257,990","7,580,200","9,232,310","1,632,812","1,527,371",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
194,10392500,"Groundnuts and nuts, shelled and sunflower seeds, peeled","7,051,500","57,068,860","160,858,500","591,873,590","3,118,210","32,021,171",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
195,10392510,Dried grapes,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
196,10392520,"Dried fruit (excluding bananas, dates, figs, pineapples, avocados, guavas, mangoes, mangosteens, citrus fruit and grapes); mixtures of nuts or dried fruits",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
197,10392550,"Fruit, prepared or preserved, n.e.c. (excluding Müsli)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
198,10392910,Dried grapes,"3,153,700","6,954,630","103,323,500","165,680,830","11,982,432",:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
199,10392920,"Dried fruit (excluding dates, pineapples, avocados, guavas, mangoes, mangosteens, citrus fruit and grapes); mixtures of dried nuts and/or dried fruits","4,839,600","21,896,270","48,115,200","184,015,730","25,067,364","132,212,805",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
200,10392950,"Fruit, prepared or preserved, n.e.c. (excluding Müsli)","9,343,000","37,124,250","195,620,500","301,058,560","247,178,091","549,846,579",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
201,10393000,"Vegetable by-products and waste for animal consumption, n.e.c.","32,054,600","6,624,840","598,519,500","95,032,950","476,284,448","7,830,769",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
202,10399100,"Cooking and other preparation services (concentration, etc.) for the preservation of fruit and vegetables",:,:,:,:,:,"186,818,301",:,UnitedKingdom,YearOf2017,PRODCOM 2017
203,10411100,"Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil (excluding emulsified, mixed or otherwise prepared)","55,710,900","34,411,750","8,851,800","4,294,890",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
204,10411200,Fats and oils and their fractions of fish or marine mammals (excluding chemically modified),"11,777,900","37,385,350","20,770,000","42,328,100",:,"21,340,983",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
205,10411900,"Other animal fats and oils and their fractions, whether or not refined (excluding chemically modified)","4,670,400","3,731,250","988,600","2,558,580",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
206,10412100,Crude soya-bean oil and its fractions (excluding chemically modified),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
207,10412110,Crude groundnut oil and its fractions (excluding chemically modified),"5,600","27,870","62,400","239,960",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
208,10412200,Crude groundnut oil and its fractions (excluding chemically modified),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
209,10412210,Virgin olive oil and its fractions (excluding chemically modified),"937,900","4,433,840","37,549,900","145,003,630","932,051","7,807,955",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
210,10412220,"Oils and their fractions obtained solely from olives, crude (including those blended with virgin olive oil, refined) (excluding virgin olive oil and chemically modified oils)",0,0,"1,300","2,710",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
211,10412300,Crude sunflower-seed and safflower oil and their fractions (excluding chemically modified),"19,416,200","18,661,590","224,741,300","174,064,240",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
212,10412310,Virgin olive oil and its fractions (excluding chemically modified),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
213,10412330,"Oils and their fractions obtained solely from olives, crude (including those blended with virgin olive oil, refined) (excluding virgin olive oil and chemically modified oils)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
214,10412400,Crude sunflower-seed and safflower oil and their fractions (excluding chemically modified),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
215,10412410,"Crude rape, colza or mustard oil and their fractions (excluding chemically modified)","40,269,600","35,155,980","49,455,600","19,734,020",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
216,10412500,Crude cotton-seed oil and its fractions (excluding chemically modified),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
217,10412510,Crude palm oil and its fractions (excluding chemically modified),"10,159,200","9,358,920","201,191,900","142,805,790",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
218,10412600,"Crude rape, colza or mustard oil and their fractions (excluding chemically modified)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
219,10412700,Crude palm oil and its fractions (excluding chemically modified),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
220,10412800,Crude coconut (copra) oil and its fractions (excluding chemically modified),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
221,10412900,"Other vegetable oils, crude (excluding chemically modified oils)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
222,10412910,"Other vegetable oils, crude (excluding chemically modified oils)","17,810,300","29,332,110","107,333,600","106,707,050",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
223,10413000,Cotton linters,"64,400","180,870","20,800","74,410",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
224,10414130,Oilcake and other solid residues resulting from the extraction of soya-bean oil,"77,001,900","23,605,980","1,914,213,500","649,975,870",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
225,10414150,Oilcake and other solid residues resulting from the extraction of sunflower seed fats or oils,"36,000","103,970","451,059,200","77,947,000",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
226,10414170,Oilcake and other solid residues resulting from the extraction of rape or colza seed fats or oils,"94,562,400","19,066,910","153,397,400","33,054,050",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
227,10414190,"Oilcake and other solid residues from extraction of vegetable fats/oils (including cotton seeds, linseed, coconut, copra, palm nuts or kernels; excluding soya beans, sunflower, rape or colza seeds)","5,675,000","1,352,740","444,697,800","56,364,370",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
228,10414200,Flours and meals of oil seeds or oleaginous fruits (excluding of mustard),"436,800","1,767,600","7,019,000","10,175,080","23,194,194","14,697,663",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
229,10415100,Refined soya-bean oil and its fractions (excluding chemically modified),"10,594,300","12,340,120","102,835,100","79,403,800",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
230,10415200,Refined groundnut oil and its fractions (excluding chemically modified),"150,200","607,420","3,000,000","5,061,870",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
231,10415310,Refined olive oil and its fractions (excluding chemically modified),"969,300","4,906,720","33,875,300","105,568,990",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
232,10415330,"Oils and their fractions obtained solely from olives (including those blended with virgin olive oil, refined) (excluding crude oils, virgin olive oil and chemically modified oils)","319,800","675,460","4,206,400","9,629,010",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
233,10415400,Refined sunflower-seed and safflower oil and their fractions (excluding chemically modified),"14,592,500","17,317,330","111,110,900","100,208,370",:,"67,711,910",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
