"Order","Level","Code","Parent","Description","Unit","Description of unit","Production type","Description of production type","References to HS/CN"
"1723285","2","28.15.39","28.15","Parts of bearing and driving elements n.e.c.",,,,,
"1723286","3","28.15.39.30","28.15.39","Parts of bearing housings",,,"S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8483 90 20"
"1723287","3","28.15.39.50","28.15.39","Parts of transmission, cam and crankshafts, cranks, plain shaft bearings, gears, ball/roller screws, gearboxes, torque converters, flywheels, pulleys, clutches, shaft couplings, universal joints",,,"S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8483[.90(.81 + .89)]"
"1723288","1","28.21",,"Manufacture of ovens, furnaces and furnace burners",,,,,
"1723289","2","28.21.11","28.21","Furnace burners; mechanical stokers and grates; mechanical ash dischargers and the like",,,,,
"1723290","3","28.21.11.30","28.21.11","Furnace burners for liquid fuel","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8416[.10(.10 + .90)]"
"1723291","3","28.21.11.50","28.21.11","Furnace burners for solid fuel or gas (including combination burners)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8416[.20(.10 + .20 + .80)]"
"1723292","3","28.21.11.70","28.21.11","Mechanical stokers (including their mechanical grates, mechanical ash dischargers and similar appliances)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8416 30"
"1723293","2","28.21.12","28.21","Industrial or laboratory furnaces and ovens, non-electric, including incinerators, but excluding bakery ovens",,,,,
"1723294","3","28.21.12.30","28.21.12","Non-electric furnaces and ovens for the roasting, melting or other heat-treatment of ores, pyrites or of metals","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8417 10"
"1723295","3","28.21.12.70","28.21.12","Industrial or laboratory furnaces and ovens, non-electric, including incinerators (excluding those for the roasting, melting or other heat treatment of ores, pyrites or metals, bakery ovens, drying ovens and ovens for cracking operations)","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8417[.80(.30 + .50 + .70)]"
"1723296","2","28.21.13","28.21","Industrial or laboratory electric furnaces and ovens; induction or dielectric heating equipment",,,,,
"1723297","3","28.21.13.30","28.21.13","Electric bakery and biscuit ovens","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8514 10 10"
"1723298","3","28.21.13.51","28.21.13","Resistance heated industrial or laboratory furnaces and ovens (excluding bakery and biscuit ovens)","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8514 10 80"
"1723299","3","28.21.13.53","28.21.13","Electrical induction industrial or laboratory furnaces and ovens","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8514 20 10"
"1723300","3","28.21.13.54","28.21.13","Electric furnaces and ovens (excluding induction- and resistance-heated); equipment for the heat treatment of materials by induction, other than ovens and furnaces.","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8514[.20(.80) + .30 + .40]"
"1723301","2","28.21.14","28.21","Parts of furnace burners, furnaces and ovens",,,,,
"1723302","3","28.21.14.30","28.21.14","Parts for furnace burners for liquid fuel, for pulverised solid fuel or for gas, for mechanical stokers, mechanical grates, mechanical ash discharges and similar appliances",,,"S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8416 90"
"1723303","3","28.21.14.50","28.21.14","Parts for non-electric industrial or laboratory furnaces and ovens",,,"S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8417 90"
"1723304","3","28.21.14.70","28.21.14","Parts for industrial or laboratory electric, induction or dielectric furnaces and ovens or heating equipment",,,"S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8514 90"
"1723305","1","28.22",,"Manufacture of lifting and handling equipment",,,,,
"1723306","2","28.22.11","28.22","Pulley tackle and hoists n.e.c.",,,,,
"1723307","3","28.22.11.30","28.22.11","Pulley tackle and hoists powered by an electric motor (excluding of the kind used for raising vehicles)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8425 11"
"1723308","3","28.22.11.70","28.22.11","Pulley tackle and hoists, non-powered by electric motor (other than skip hoists or hoists of a kind used for raising vehicles)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8425 19"
"1723309","2","28.22.12","28.22","Pit-head winding gear; winches specially designed for underground use; other winches; capstans",,,,,
"1723310","3","28.22.12.00","28.22.12","Winches and capstans (excluding those for raising vehicles)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8425[.31 + .39]"
"1723311","2","28.22.13","28.22","Jacks; hoists of a kind used for raising vehicles",,,,,
"1723312","3","28.22.13.30","28.22.13","Built-in jacking systems of a type used in garages for raising vehicles","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8425 41"
"1723313","3","28.22.13.50","28.22.13","Hydraulic jacks and hoists for raising vehicles (excluding those for use in garages)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8425 42"
"1723314","3","28.22.13.70","28.22.13","Jacks and hoists of a kind used for raising vehicles (excluding built-in jacking systems of a kind used in garages, hydraulic jacks and hoists)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8425 49"
"1723315","2","28.22.14","28.22","Derricks; cranes; mobile lifting frames, straddle carriers and works trucks fitted with a crane",,,,,
"1723316","3","28.22.14.20","28.22.14","Overhead travelling cranes on fixed support","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8426 11"
"1723317","3","28.22.14.33","28.22.14","Mobile lifting frames on tyres and straddle carriers","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8426 12"
"1723318","3","28.22.14.35","28.22.14","Transporter cranes, gantry cranes and bridge cranes","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8426 19"
"1723319","3","28.22.14.40","28.22.14","Tower cranes and portal or pedestal jib cranes","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8426[.20 + .30]"
"1723320","3","28.22.14.50","28.22.14","Self-propelled lifting equipment, of a kind mounted to run on rails in servicing building sites, quarries and the like","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8426[.41 + .49]"
"1723321","3","28.22.14.60","28.22.14","Lifting equipment designed for mounting on road vehicles","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8426[.91(.10 + .90)]"
"1723322","3","28.22.14.70","28.22.14","Lifting equipment (excluding overhead travelling cranes, tower, transporter, gantry, portal, bridge or pedestal jib cranes, mobile lifting frames or straddle carriers, self-propelled machinery)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8426 99"
"1723323","2","28.22.15","28.22","Fork-lift trucks, other works trucks; tractors of the type used on railway station platforms",,,,,
"1723324","3","28.22.15.13","28.22.15","Self-propelled works trucks fitted with lifting or handling equipment, powered by an electric motor, with a lifting height ≥ 1 m","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8427 10 10"
"1723325","3","28.22.15.15","28.22.15","Self-propelled works trucks fitted with lifting or handling equipment, powered by an electric motor, with a lifting height < 1 m","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8427 10 90"
"1723326","3","28.22.15.30","28.22.15","Self-propelled works trucks fitted with lifting or handling equipment, non-powered by an electric motor","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8427[.20(.11 + .19 + .90)]"
"1723327","3","28.22.15.50","28.22.15","Works trucks fitted with lifting or handling equipment (excluding self-propelled trucks)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8427 90"
"1723328","3","28.22.15.70","28.22.15","Works trucks, self-propelled, not fitted with lifting or handling equipment, of the type used in factories, warehouses, dock areas or airports for short distance transport of goods; tractors of the type used on railway station platforms","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8709[.11(.10 + .90) + .19(.10 + .90)]"
"1723329","2","28.22.16","28.22","Lifts, skip hoists, escalators and moving walkways",,,,,
"1723330","3","28.22.16.30","28.22.16","Electrically operated lifts and skip hoists","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8428 10 20"
"1723331","3","28.22.16.50","28.22.16","Lifts and skip hoists (excluding electrically operated)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8428 10 80"
"1723332","3","28.22.16.70","28.22.16","Escalators and moving walkways","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8428 40"
"1723333","2","28.22.17","28.22","Pneumatic and other continuous action elevators and conveyors, for goods or materials",,,,,
"1723334","3","28.22.17.40","28.22.17","Pneumatic elevators and conveyors","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8428[.20(.20 + .80)]"
"1723335","3","28.22.17.50","28.22.17","Bucket type continuous-action elevators and conveyors for goods or materials","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8428 32"
"1723336","3","28.22.17.70","28.22.17","Belt type continuous-action elevators and conveyors for goods or materials","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8428 33"
"1723337","3","28.22.17.93","28.22.17","Roller conveyors for goods or materials (excluding pneumatic elevators and conveyors, those specially designed for use underground, bucket type, belt type)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8428 39 20"
"1723338","3","28.22.17.95","28.22.17","Continuous-action elevators or conveyors for goods or materials (excluding pneumatic elevators or conveyors, those designed for use underground, bucket type, belt type, roller conveyors)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8428 39 90"
"1723339","2","28.22.18","28.22","Other lifting, handling, loading or unloading machinery",,,,,
"1723340","3","28.22.18.20","28.22.18","Teleferics, chair-lifts, ski-draglines and traction mechanisms for funiculars","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8428 60"
